year;month;day;hora;marginalPT;marginalES;
2022;04;08;14;82;82;
2022;04;08;15;20;20;
2022;04;08;16;7;7;
2022;04;08;17;7;7;
2022;04;08;18;14;14;
2022;04;08;19;101.4;101.4;
2022;04;08;20;165.8;165.8;
2022;04;08;21;248.58;248.58;
2022;04;08;22;252.08;252.08;
2022;04;08;23;248.58;248.58;
2022;04;08;24;239.91;239.91;
2022;04;09;1;244.12;244.12;
2022;04;09;2;235.7;235.7;
2022;04;09;3;236.91;236.91;
2022;04;09;4;232;232;
2022;04;09;5;233.35;233.35;
2022;04;09;6;236.91;236.91;
2022;04;09;7;236.21;236.21;
2022;04;09;8;237.38;237.38;
2022;04;09;9;237.18;237.18;
2022;04;09;10;261.91;261.91;
2022;04;09;11;240;240;
2022;04;09;12;232.25;232.25;
2022;04;09;13;234.02;234.02;
2022;04;09;14;230;230;
2022;04;09;15;221.01;221.01;
2022;04;09;16;186.4;186.4;
2022;04;09;17;184.67;184.67;
2022;04;09;18;217.1;217.1;
2022;04;09;19;238.04;238.04;
2022;04;09;20;260.56;260.56;
2022;04;09;21;294.88;294.88;
2022;04;09;22;294.88;294.88;
2022;04;09;23;284.75;284.75;
2022;04;09;24;287.84;287.84;
2022;04;10;1;282.48;282.48;
2022;04;10;2;266.3;266.3;
2022;04;10;3;270.93;270.93;
2022;04;10;4;256.79;256.79;
2022;04;10;5;246.89;246.89;
2022;04;10;6;239.91;239.91;
2022;04;10;7;250.41;250.41;
2022;04;10;8;249.53;249.53;
2022;04;10;9;249.53;249.53;
2022;04;10;10;200;200;
2022;04;10;11;149.81;149.81;
2022;04;10;12;81;81;
2022;04;10;13;3.7;3.7;
2022;04;10;14;3.7;3.7;
2022;04;10;15;3.7;3.7;
2022;04;10;16;1.03;1.03;
2022;04;10;17;1.03;1.03;
2022;04;10;18;1.03;1.03;
2022;04;10;19;3.7;3.7;
2022;04;10;20;114;114;
2022;04;10;21;227.91;227.91;
2022;04;10;22;260;260;
2022;04;10;23;245.57;245.57;
2022;04;10;24;215;215;
2022;04;11;1;150;150;
2022;04;11;2;114;114;
2022;04;11;3;96;96;
2022;04;11;4;100.1;100.1;
2022;04;11;5;117;117;
2022;04;11;6;149.81;149.81;
2022;04;11;7;160;160;
2022;04;11;8;255;255;
2022;04;11;9;263.4;263.4;
2022;04;11;10;255;255;
2022;04;11;11;214.92;214.92;
2022;04;11;12;152.5;152.5;
2022;04;11;13;122.97;122.97;
2022;04;11;14;90;90;
2022;04;11;15;62.75;62.75;
2022;04;11;16;55.1;55.1;
2022;04;11;17;62.6;62.6;
2022;04;11;18;111;111;
2022;04;11;19;152.6;152.6;
2022;04;11;20;239.91;239.91;
2022;04;11;21;270.2;270.2;
2022;04;11;22;267.81;267.81;
2022;04;11;23;247.99;247.99;
2022;04;11;24;204.4;204.4;
2022;04;12;1;220.26;220.26;
2022;04;12;2;188.71;188.71;
2022;04;12;3;188.15;188.15;
2022;04;12;4;183;183;
2022;04;12;5;185.55;185.55;
2022;04;12;6;191.53;191.53;
2022;04;12;7;228.09;228.09;
2022;04;12;8;249.53;249.53;
2022;04;12;9;252.65;252.65;
2022;04;12;10;252.88;252.88;
2022;04;12;11;253.05;253.05;
2022;04;12;12;249.53;249.53;
2022;04;12;13;246.2;246.2;
2022;04;12;14;242.85;242.85;
2022;04;12;15;244.81;244.81;
2022;04;12;16;241.58;241.58;
2022;04;12;17;240.24;240.24;
2022;04;12;18;231.32;231.32;
2022;04;12;19;250.96;250.96;
2022;04;12;20;262;262;
2022;04;12;21;280.04;280.04;
2022;04;12;22;282.26;282.26;
2022;04;12;23;270;270;
2022;04;12;24;260;260;
2022;04;13;1;242.75;242.75;
2022;04;13;2;229.77;229.77;
2022;04;13;3;220;220;
2022;04;13;4;201.85;201.85;
2022;04;13;5;190.9;190.9;
2022;04;13;6;212.32;212.32;
2022;04;13;7;248.74;248.74;
2022;04;13;8;257.02;257.02;
2022;04;13;9;260;260;
2022;04;13;10;254.25;254.25;
2022;04;13;11;242.75;242.75;
2022;04;13;12;234.99;234.99;
2022;04;13;13;227.67;227.67;
2022;04;13;14;208;208;
2022;04;13;15;201.18;201.18;
2022;04;13;16;196;196;
2022;04;13;17;200.47;200.47;
2022;04;13;18;221.2;221.2;
2022;04;13;19;219.28;219.28;
2022;04;13;20;242.36;242.36;
2022;04;13;21;254;254;
2022;04;13;22;259;259;
2022;04;13;23;250;250;
2022;04;13;24;231.94;231.94;
2022;04;14;1;232.45;232.45;
2022;04;14;2;207.63;207.63;
2022;04;14;3;200.14;200.14;
2022;04;14;4;198.05;198.05;
2022;04;14;5;199.97;199.97;
2022;04;14;6;204.46;204.46;
2022;04;14;7;239.86;239.86;
2022;04;14;8;245.07;245.07;
2022;04;14;9;245.07;245.07;
2022;04;14;10;240;240;
2022;04;14;11;216.35;216.35;
2022;04;14;12;200;200;
2022;04;14;13;192;192;
2022;04;14;14;195.19;195.19;
2022;04;14;15;193.64;193.64;
2022;04;14;16;191;191;
2022;04;14;17;190;190;
2022;04;14;18;201.55;201.55;
2022;04;14;19;230.19;230.19;
2022;04;14;20;245.22;245.22;
2022;04;14;21;272.31;272.31;
2022;04;14;22;265.46;265.46;
2022;04;14;23;253.68;253.68;
2022;04;14;24;238.98;238.98;
2022;04;15;1;214.9;214.9;
2022;04;15;2;202.21;202.21;
2022;04;15;3;197.03;197.03;
2022;04;15;4;193.7;193.7;
2022;04;15;5;192.21;192.21;
2022;04;15;6;196.86;196.86;
2022;04;15;7;205.33;205.33;
2022;04;15;8;221.41;221.41;
2022;04;15;9;229.31;229.31;
2022;04;15;10;228.43;228.43;
2022;04;15;11;191.87;191.87;
2022;04;15;12;170.91;170.91;
2022;04;15;13;170.9;170.9;
2022;04;15;14;167.65;167.65;
2022;04;15;15;157.38;157.38;
2022;04;15;16;151.11;151.11;
2022;04;15;17;155.01;155.01;
2022;04;15;18;170.5;170.5;
2022;04;15;19;196.21;196.21;
2022;04;15;20;228.35;228.35;
2022;04;15;21;235.99;235.99;
2022;04;15;22;237.29;237.29;
2022;04;15;23;233.44;233.44;
2022;04;15;24;215.35;215.35;
2022;04;16;1;222.43;222.43;
2022;04;16;2;191;191;
2022;04;16;3;178.09;178.09;
2022;04;16;4;184.99;184.99;
2022;04;16;5;184.99;184.99;
2022;04;16;6;185;185;
2022;04;16;7;200;200;
2022;04;16;8;202.51;202.51;
2022;04;16;9;189.6;189.6;
2022;04;16;10;172.62;172.62;
2022;04;16;11;146.58;146.58;
2022;04;16;12;121.99;121.99;
2022;04;16;13;111.35;99.99;
2022;04;16;14;111.35;89.99;
2022;04;16;15;111.35;42.97;
2022;04;16;16;111.35;40.32;
2022;04;16;17;104.04;65.84;
2022;04;16;18;107.71;107.71;
2022;04;16;19;138.49;138.49;
2022;04;16;20;178.76;178.76;
2022;04;16;21;205.81;205.81;
2022;04;16;22;200;200;
2022;04;16;23;175.84;175.84;
2022;04;16;24;166.88;166.88;
2022;04;17;1;160.22;160.22;
2022;04;17;2;139.97;139.97;
2022;04;17;3;128.46;128.46;
2022;04;17;4;123.38;123.38;
2022;04;17;5;133.96;133.96;
2022;04;17;6;139.96;139.96;
2022;04;17;7;146.1;146.1;
2022;04;17;8;168.5;168.5;
2022;04;17;9;133.55;133.55;
2022;04;17;10;100;100;
2022;04;17;11;75.92;75.92;
2022;04;17;12;99.9;60.14;
2022;04;17;13;99.9;50.08;
2022;04;17;14;99.9;25.21;
2022;04;17;15;64.85;11;
2022;04;17;16;3.7;3.7;
2022;04;17;17;15;15;
2022;04;17;18;66.2;66.2;
2022;04;17;19;99.9;99.9;
2022;04;17;20;180.51;180.51;
2022;04;17;21;191.54;191.54;
2022;04;17;22;189.59;189.59;
2022;04;17;23;171.46;171.46;
2022;04;17;24;158.07;158.07;
2022;04;18;1;95.9;95.9;
2022;04;18;2;81;81;
2022;04;18;3;84;84;
2022;04;18;4;81;81;
2022;04;18;5;85.25;85.25;
2022;04;18;6;92.31;92.31;
2022;04;18;7;100.94;100.94;
2022;04;18;8;112.53;112.53;
2022;04;18;9;120.57;120.57;
2022;04;18;10;121.77;121.77;
2022;04;18;11;97.49;97.49;
2022;04;18;12;89.89;89.89;
2022;04;18;13;95.9;95.9;
2022;04;18;14;63.15;63.15;
2022;04;18;15;45;45;
2022;04;18;16;60.58;60.58;
2022;04;18;17;80;80;
2022;04;18;18;63.15;63.15;
2022;04;18;19;67.8;67.8;
2022;04;18;20;95.9;95.9;
2022;04;18;21;196;196;
2022;04;18;22;219.69;219.69;
2022;04;18;23;177;177;
2022;04;18;24;151.02;151.02;
2022;04;19;1;120;120;
2022;04;19;2;92.91;92.91;
2022;04;19;3;87.85;87.85;
2022;04;19;4;87.85;87.85;
2022;04;19;5;87.85;87.85;
2022;04;19;6;90;90;
2022;04;19;7;135;135;
2022;04;19;8;155.67;155.67;
2022;04;19;9;170.91;170.91;
2022;04;19;10;160.2;160.2;
2022;04;19;11;150;150;
2022;04;19;12;135.4;135.4;
2022;04;19;13;120;120;
2022;04;19;14;106.17;106.17;
2022;04;19;15;89.61;89.61;
2022;04;19;16;75;75;
2022;04;19;17;61;61;
2022;04;19;18;55.11;55.11;
2022;04;19;19;64;64;
2022;04;19;20;87.85;87.85;
2022;04;19;21;149.17;149.17;
2022;04;19;22;160.2;160.2;
2022;04;19;23;149.17;149.17;
2022;04;19;24;100;100;
2022;04;20;1;125.01;125.01;
2022;04;20;2;100;100;
2022;04;20;3;80.11;80.11;
2022;04;20;4;70.02;70.02;
2022;04;20;5;76.24;76.24;
2022;04;20;6;86.04;86.04;
2022;04;20;7;95.54;95.54;
2022;04;20;8;145;145;
2022;04;20;9;148;148;
2022;04;20;10;145.58;145.58;
2022;04;20;11;125.01;125.01;
2022;04;20;12;86.04;86.04;
2022;04;20;13;69.39;69.39;
2022;04;20;14;60.24;60.24;
2022;04;20;15;38.08;38.08;
2022;04;20;16;8.99;8.99;
2022;04;20;17;6;6;
2022;04;20;18;7;7;
2022;04;20;19;33.06;33.06;
2022;04;20;20;66.94;66.94;
2022;04;20;21;105.6;105.6;
2022;04;20;22;147.02;147.02;
2022;04;20;23;126.61;126.61;
2022;04;20;24;93.02;93.02;
2022;04;21;1;154.5;154.5;
2022;04;21;2;145.8;145.8;
2022;04;21;3;145.8;145.8;
2022;04;21;4;149.18;149.18;
2022;04;21;5;155.2;155.2;
2022;04;21;6;167;167;
2022;04;21;7;173.57;173.57;
2022;04;21;8;203.56;203.56;
2022;04;21;9;209;209;
2022;04;21;10;176.82;176.82;
2022;04;21;11;161;161;
2022;04;21;12;153;153;
2022;04;21;13;147.02;147.02;
2022;04;21;14;145;145;
2022;04;21;15;104;104;
2022;04;21;16;101;101;
2022;04;21;17;101.77;101.77;
2022;04;21;18;123.67;123.67;
2022;04;21;19;154.69;154.69;
2022;04;21;20;178.07;178.07;
2022;04;21;21;223.61;223.61;
2022;04;21;22;220.44;220.44;
2022;04;21;23;199.71;199.71;
2022;04;21;24;187.81;187.81;
2022;04;22;1;216.06;216.06;
2022;04;22;2;200;200;
2022;04;22;3;187.01;187.01;
2022;04;22;4;179.41;179.41;
2022;04;22;5;176.09;176.09;
2022;04;22;6;189.58;189.58;
2022;04;22;7;218.07;218.07;
2022;04;22;8;239.95;239.95;
2022;04;22;9;244.1;244.1;
2022;04;22;10;221.05;221.05;
2022;04;22;11;229;229;
2022;04;22;12;211.27;211.27;
2022;04;22;13;207.77;207.77;
2022;04;22;14;207;207;
2022;04;22;15;204.45;204.45;
2022;04;22;16;201.98;201.98;
2022;04;22;17;201.98;201.98;
2022;04;22;18;201.42;201.42;
2022;04;22;19;206.43;206.43;
2022;04;22;20;209.61;209.61;
2022;04;22;21;209.97;209.97;
2022;04;22;22;215.35;215.35;
2022;04;22;23;209.89;209.89;
2022;04;22;24;199.01;199.01;
2022;04;23;1;180.21;180.21;
2022;04;23;2;173.15;173.15;
2022;04;23;3;168.03;168.03;
2022;04;23;4;142;142;
2022;04;23;5;126.58;126.58;
2022;04;23;6;122.45;122.45;
2022;04;23;7;135.31;135.31;
2022;04;23;8;120.1;120.1;
2022;04;23;9;86.69;86.69;
2022;04;23;10;72.02;72.02;
2022;04;23;11;55.39;55.39;
2022;04;23;12;4.79;4.79;
2022;04;23;13;3.7;3.7;
2022;04;23;14;3.7;3.7;
2022;04;23;15;3.7;3.7;
2022;04;23;16;1.17;1.17;
2022;04;23;17;1.17;1.17;
2022;04;23;18;1.17;1.17;
2022;04;23;19;3.7;3.7;
2022;04;23;20;18.94;18.94;
2022;04;23;21;119.99;119.99;
2022;04;23;22;173.15;173.15;
2022;04;23;23;182.48;182.48;
2022;04;23;24;170.38;170.38;
2022;04;24;1;144;144;
2022;04;24;2;115;115;
2022;04;24;3;112.99;112.99;
2022;04;24;4;108.45;108.45;
2022;04;24;5;102.39;102.39;
2022;04;24;6;112.99;112.99;
2022;04;24;7;130.04;130.04;
2022;04;24;8;137.02;137.02;
2022;04;24;9;154;154;
2022;04;24;10;150.01;150.01;
2022;04;24;11;120;120;
2022;04;24;12;109.95;109.95;
2022;04;24;13;112.99;112.99;
2022;04;24;14;130.04;130.04;
2022;04;24;15;116.95;116.95;
2022;04;24;16;108.24;108.24;
2022;04;24;17;102;102;
2022;04;24;18;112.99;112.99;
2022;04;24;19;165.01;165.01;
2022;04;24;20;198.65;198.65;
2022;04;24;21;224.95;224.95;
2022;04;24;22;257.04;257.04;
2022;04;24;23;255;255;
2022;04;24;24;246.02;246.02;
2022;04;25;1;267.43;267.43;
2022;04;25;2;260.51;260.51;
2022;04;25;3;248.87;248.87;
2022;04;25;4;238.52;238.52;
2022;04;25;5;232.61;232.61;
2022;04;25;6;230.88;230.88;
2022;04;25;7;237.23;237.23;
2022;04;25;8;254.12;261.87;
2022;04;25;9;249.59;272.47;
2022;04;25;10;238.77;238.77;
2022;04;25;11;221.75;221.75;
2022;04;25;12;204.26;204.26;
2022;04;25;13;181.98;181.98;
2022;04;25;14;180.1;180.1;
2022;04;25;15;173.76;173.76;
2022;04;25;16;170;170;
2022;04;25;17;170.56;170.56;
2022;04;25;18;180;180;
2022;04;25;19;207;207;
2022;04;25;20;231.76;231.76;
2022;04;25;21;260;275.71;
2022;04;25;22;264.93;264.93;
2022;04;25;23;254;254;
2022;04;25;24;232.61;232.61;
2022;04;26;1;237.76;237.76;
2022;04;26;2;231.13;231.13;
2022;04;26;3;222.62;222.62;
2022;04;26;4;211.79;211.79;
2022;04;26;5;214.47;214.47;
2022;04;26;6;232.95;232.95;
2022;04;26;7;251.07;251.07;
2022;04;26;8;255.6;255.6;
2022;04;26;9;256;256;
2022;04;26;10;246;246;
2022;04;26;11;237.76;237.76;
2022;04;26;12;228.57;228.57;
2022;04;26;13;223;223;
2022;04;26;14;215;215;
2022;04;26;15;205.53;205.53;
2022;04;26;16;205;205;
2022;04;26;17;207.26;207.26;
2022;04;26;18;223;223;
2022;04;26;19;229.13;229.13;
2022;04;26;20;241.55;241.55;
2022;04;26;21;265.01;265.01;
2022;04;26;22;270.01;270.01;
2022;04;26;23;255;255;
2022;04;26;24;245.51;245.51;
2022;04;27;1;211.96;211.96;
2022;04;27;2;205;205;
2022;04;27;3;196.36;196.36;
2022;04;27;4;194.53;194.53;
2022;04;27;5;197.51;197.51;
2022;04;27;6;209.94;209.94;
2022;04;27;7;242.97;242.97;
2022;04;27;8;254.94;254.94;
2022;04;27;9;262;265.98;
2022;04;27;10;252.74;252.74;
2022;04;27;11;235.38;235.38;
2022;04;27;12;216.74;216.74;
2022;04;27;13;207.66;207.66;
2022;04;27;14;200.62;200.62;
2022;04;27;15;193.22;193.22;
2022;04;27;16;190.96;190.96;
2022;04;27;17;191.35;191.35;
2022;04;27;18;206.49;206.49;
2022;04;27;19;223.86;223.86;
2022;04;27;20;235.17;235.17;
2022;04;27;21;254.07;254.07;
2022;04;27;22;254.94;254.94;
2022;04;27;23;235.33;235.33;
2022;04;27;24;224.99;224.99;
2022;04;28;1;219.39;219.39;
2022;04;28;2;206.12;206.12;
2022;04;28;3;198;198;
2022;04;28;4;202.5;202.5;
2022;04;28;5;201.5;201.5;
2022;04;28;6;218.35;218.35;
2022;04;28;7;250;250;
2022;04;28;8;250.16;263.45;
2022;04;28;9;263.43;267.15;
2022;04;28;10;251.26;251.26;
2022;04;28;11;224.93;224.93;
2022;04;28;12;214.7;214.7;
2022;04;28;13;208;208;
2022;04;28;14;200.09;200.09;
2022;04;28;15;197.05;197.05;
2022;04;28;16;196.3;196.3;
2022;04;28;17;197.13;197.13;
2022;04;28;18;217.63;217.63;
2022;04;28;19;230;230;
2022;04;28;20;240.34;240.34;
2022;04;28;21;254.48;254.48;
2022;04;28;22;267.85;267.85;
2022;04;28;23;250.16;250.16;
2022;04;28;24;222.78;222.78;
2022;04;29;1;206.05;206.05;
2022;04;29;2;203.15;203.15;
2022;04;29;3;202.52;202.52;
2022;04;29;4;203.23;203.23;
2022;04;29;5;205.09;205.09;
2022;04;29;6;213.86;213.86;
2022;04;29;7;230;230;
2022;04;29;8;244.74;245.24;
2022;04;29;9;248.41;248.41;
2022;04;29;10;234.45;234.45;
2022;04;29;11;213.32;213.32;
2022;04;29;12;204.66;204.66;
2022;04;29;13;195;195;
2022;04;29;14;191;191;
2022;04;29;15;186;186;
2022;04;29;16;186;186;
2022;04;29;17;195;195;
2022;04;29;18;202.11;202.11;
2022;04;29;19;204.84;204.84;
2022;04;29;20;218.19;218.19;
2022;04;29;21;250.01;250.01;
2022;04;29;22;254.97;254.97;
2022;04;29;23;241.56;241.56;
2022;04;29;24;221.46;221.46;
2022;04;30;1;204.78;204.78;
2022;04;30;2;189.1;189.1;
2022;04;30;3;189.91;189.91;
2022;04;30;4;187.47;187.47;
2022;04;30;5;189.96;189.96;
2022;04;30;6;194.81;194.81;
2022;04;30;7;201;201;
2022;04;30;8;206.59;206.59;
2022;04;30;9;210.01;210.01;
2022;04;30;10;195.5;195.5;
2022;04;30;11;178;178;
2022;04;30;12;175;175;
2022;04;30;13;175;175;
2022;04;30;14;172.94;172.94;
2022;04;30;15;166.35;166.35;
2022;04;30;16;159.69;159.69;
2022;04;30;17;145;145;
2022;04;30;18;138;138;
2022;04;30;19;164.25;164.25;
2022;04;30;20;175;175;
2022;04;30;21;212;212;
2022;04;30;22;232.01;232.01;
2022;04;30;23;218.5;218.5;
2022;04;30;24;193.91;193.91;
2022;05;01;1;206;206;
2022;05;01;2;199.7;199.7;
2022;05;01;3;197.56;197.56;
2022;05;01;4;192.2;192.2;
2022;05;01;5;197.43;197.43;
2022;05;01;6;201.32;201.32;
2022;05;01;7;195;195;
2022;05;01;8;194.95;194.95;
2022;05;01;9;186.94;186.94;
2022;05;01;10;182.04;182.04;
2022;05;01;11;177.31;177.31;
2022;05;01;12;170.93;170.93;
2022;05;01;13;167.39;167.39;
2022;05;01;14;150.74;150.74;
2022;05;01;15;140.4;140.4;
2022;05;01;16;131.7;131.7;
2022;05;01;17;117.77;117.77;
2022;05;01;18;95.05;95.05;
2022;05;01;19;128.27;128.27;
2022;05;01;20;164.06;164.06;
2022;05;01;21;211.62;211.62;
2022;05;01;22;227;227;
2022;05;01;23;222.96;222.96;
2022;05;01;24;210.26;210.26;
2022;05;02;1;198;198;
2022;05;02;2;197.52;197.52;
2022;05;02;3;194.69;194.69;
2022;05;02;4;193.76;193.76;
2022;05;02;5;196.34;196.34;
2022;05;02;6;209.31;209.31;
2022;05;02;7;209.31;209.31;
2022;05;02;8;212.93;212.93;
2022;05;02;9;212.61;212.61;
2022;05;02;10;208.64;208.64;
2022;05;02;11;192.45;192.45;
2022;05;02;12;168.57;168.57;
2022;05;02;13;185.01;185.01;
2022;05;02;14;190.45;190.45;
2022;05;02;15;184.45;184.45;
2022;05;02;16;168.57;168.57;
2022;05;02;17;161.88;161.88;
2022;05;02;18;155.01;155.01;
2022;05;02;19;161;161;
2022;05;02;20;163.94;163.94;
2022;05;02;21;206.01;206.01;
2022;05;02;22;217.2;217.2;
2022;05;02;23;210;210;
2022;05;02;24;205.7;205.7;
2022;05;03;1;152.89;152.89;
2022;05;03;2;153.89;153.89;
2022;05;03;3;184.08;184.08;
2022;05;03;4;185.12;185.12;
2022;05;03;5;187.04;187.04;
2022;05;03;6;191.19;191.19;
2022;05;03;7;155.74;155.74;
2022;05;03;8;199.68;199.68;
2022;05;03;9;205.7;205.7;
2022;05;03;10;200;200;
2022;05;03;11;175;175;
2022;05;03;12;195.01;195.01;
2022;05;03;13;196.39;196.39;
2022;05;03;14;196.01;196.01;
2022;05;03;15;183.33;183.33;
2022;05;03;16;195.54;195.54;
2022;05;03;17;195.5;195.5;
2022;05;03;18;195.5;195.5;
2022;05;03;19;197.78;197.78;
2022;05;03;20;205.19;205.19;
2022;05;03;21;211.96;211.96;
2022;05;03;22;223.5;223.5;
2022;05;03;23;211.25;211.25;
2022;05;03;24;198.02;198.02;
2022;05;04;1;205.25;205.25;
2022;05;04;2;200;200;
2022;05;04;3;199.45;199.45;
2022;05;04;4;200.56;200.56;
2022;05;04;5;201.14;201.14;
2022;05;04;6;201.95;201.95;
2022;05;04;7;203.6;203.6;
2022;05;04;8;208.45;208.45;
2022;05;04;9;213.07;213.07;
2022;05;04;10;203.29;203.29;
2022;05;04;11;192.41;192.41;
2022;05;04;12;185.25;185.25;
2022;05;04;13;200.78;200.78;
2022;05;04;14;200.78;200.78;
2022;05;04;15;200.11;200.11;
2022;05;04;16;201.16;201.16;
2022;05;04;17;200.78;200.78;
2022;05;04;18;200;200;
2022;05;04;19;199.45;199.45;
2022;05;04;20;199;199;
2022;05;04;21;210;210;
2022;05;04;22;218;218;
2022;05;04;23;208.1;208.1;
2022;05;04;24;199;199;
2022;05;05;1;199.42;199.42;
2022;05;05;2;190.99;190.99;
2022;05;05;3;185;185;
2022;05;05;4;191.96;191.96;
2022;05;05;5;199.84;199.84;
2022;05;05;6;200.04;200.04;
2022;05;05;7;200.56;200.56;
2022;05;05;8;210;210;
2022;05;05;9;212.87;212.87;
2022;05;05;10;205;205;
2022;05;05;11;198.92;198.92;
2022;05;05;12;168.78;168.78;
2022;05;05;13;180;180;
2022;05;05;14;179;179;
2022;05;05;15;161.19;161.19;
2022;05;05;16;160.25;160.25;
2022;05;05;17;157.24;157.24;
2022;05;05;18;159;159;
2022;05;05;19;170.1;170.1;
2022;05;05;20;191.45;191.45;
2022;05;05;21;213;213;
2022;05;05;22;225.14;225.14;
2022;05;05;23;214.34;214.34;
2022;05;05;24;204.45;204.45;
2022;05;06;1;217.9;217.9;
2022;05;06;2;213.74;213.74;
2022;05;06;3;207.56;207.56;
2022;05;06;4;204.02;204.02;
2022;05;06;5;206.57;206.57;
2022;05;06;6;213.11;213.11;
2022;05;06;7;215.01;215.01;
2022;05;06;8;220.69;220.69;
2022;05;06;9;217.68;217.68;
2022;05;06;10;204.55;204.55;
2022;05;06;11;200.55;200.55;
2022;05;06;12;194.55;194.55;
2022;05;06;13;190.55;190.55;
2022;05;06;14;181;181;
2022;05;06;15;164.03;164.03;
2022;05;06;16;160;160;
2022;05;06;17;150.5;150.5;
2022;05;06;18;150.05;150.05;
2022;05;06;19;156.41;156.41;
2022;05;06;20;198.55;198.55;
2022;05;06;21;210;210;
2022;05;06;22;231.47;231.47;
2022;05;06;23;224.3;224.3;
2022;05;06;24;210.38;210.38;
2022;05;07;1;209.78;209.78;
2022;05;07;2;205;205;
2022;05;07;3;202.83;202.83;
2022;05;07;4;200.01;200.01;
2022;05;07;5;199.5;199.5;
2022;05;07;6;200.1;200.1;
2022;05;07;7;201.78;201.78;
2022;05;07;8;205.61;205.61;
2022;05;07;9;205;205;
2022;05;07;10;170.7;170.7;
2022;05;07;11;156.99;156.99;
2022;05;07;12;151.42;151.42;
2022;05;07;13;149.99;149.99;
2022;05;07;14;152;152;
2022;05;07;15;148;148;
2022;05;07;16;148;148;
2022;05;07;17;145.23;145.23;
2022;05;07;18;145.23;145.23;
2022;05;07;19;155.11;155.11;
2022;05;07;20;205.61;205.61;
2022;05;07;21;218.34;218.34;
2022;05;07;22;229;229;
2022;05;07;23;223.12;223.12;
2022;05;07;24;208.38;208.38;
2022;05;08;1;208.1;208.1;
2022;05;08;2;193.3;193.3;
2022;05;08;3;191.92;191.92;
2022;05;08;4;186.01;186.01;
2022;05;08;5;182.98;182.98;
2022;05;08;6;186.06;186.06;
2022;05;08;7;184.97;184.97;
2022;05;08;8;185.93;185.93;
2022;05;08;9;183.62;183.62;
2022;05;08;10;163.45;163.45;
2022;05;08;11;140.33;140.33;
2022;05;08;12;128.17;123.17;
2022;05;08;13;135;128.06;
2022;05;08;14;135;116.87;
2022;05;08;15;117.99;110.68;
2022;05;08;16;96.62;93.26;
2022;05;08;17;113.6;113.6;
2022;05;08;18;149.4;149.4;
2022;05;08;19;180;180;
2022;05;08;20;209.78;209.78;
2022;05;08;21;223.76;223.76;
2022;05;08;22;238.35;238.35;
2022;05;08;23;225.91;225.91;
2022;05;08;24;217.9;217.9;
2022;05;09;1;209.08;209.08;
2022;05;09;2;199.21;199.21;
2022;05;09;3;196.07;196.07;
2022;05;09;4;191.11;191.11;
2022;05;09;5;193.68;193.68;
2022;05;09;6;210.72;210.72;
2022;05;09;7;222;222;
2022;05;09;8;231.76;231.76;
2022;05;09;9;228.47;228.47;
2022;05;09;10;219.21;219.21;
2022;05;09;11;199.95;199.95;
2022;05;09;12;197.6;197.6;
2022;05;09;13;200.23;200.23;
2022;05;09;14;199.15;199.15;
2022;05;09;15;191.92;191.92;
2022;05;09;16;183.94;183.94;
2022;05;09;17;190.63;190.63;
2022;05;09;18;202.01;202.01;
2022;05;09;19;205.4;205.4;
2022;05;09;20;211.99;211.99;
2022;05;09;21;226.82;226.82;
2022;05;09;22;250.44;250.44;
2022;05;09;23;231.57;231.57;
2022;05;09;24;216.72;216.72;
2022;05;10;1;216.41;216.41;
2022;05;10;2;205.61;205.61;
2022;05;10;3;197.97;197.97;
2022;05;10;4;198;198;
2022;05;10;5;198.35;198.35;
2022;05;10;6;202.35;202.35;
2022;05;10;7;224.08;224.08;
2022;05;10;8;237.95;237.95;
2022;05;10;9;235;235;
2022;05;10;10;220;220;
2022;05;10;11;210.02;210.02;
2022;05;10;12;201.5;201.5;
2022;05;10;13;195.63;195.63;
2022;05;10;14;186.52;186.52;
2022;05;10;15;185;185;
2022;05;10;16;176.22;176.22;
2022;05;10;17;179.37;179.37;
2022;05;10;18;193.58;193.58;
2022;05;10;19;209.78;209.78;
2022;05;10;20;215.95;215.95;
2022;05;10;21;230;230;
2022;05;10;22;236.96;236.96;
2022;05;10;23;229.09;229.09;
2022;05;10;24;223.61;223.61;
2022;05;11;1;207.15;207.15;
2022;05;11;2;192.8;192.8;
2022;05;11;3;185.5;185.5;
2022;05;11;4;179;179;
2022;05;11;5;179.46;179.46;
2022;05;11;6;185.72;185.72;
2022;05;11;7;216.37;216.37;
2022;05;11;8;228.84;228.84;
2022;05;11;9;224;224;
2022;05;11;10;200;200;
2022;05;11;11;180.24;180.24;
2022;05;11;12;171.25;171.25;
2022;05;11;13;166.04;166.04;
2022;05;11;14;163.98;163.98;
2022;05;11;15;161.4;161.4;
2022;05;11;16;155.31;154.4;
2022;05;11;17;155.11;155.11;
2022;05;11;18;157.37;157.37;
2022;05;11;19;166.04;166.04;
2022;05;11;20;174.16;174.16;
2022;05;11;21;216.37;216.37;
2022;05;11;22;220;220;
2022;05;11;23;206.01;206.01;
2022;05;11;24;192.93;192.93;
2022;05;12;1;166.04;166.04;
2022;05;12;2;164.99;164.99;
2022;05;12;3;163.98;163.98;
2022;05;12;4;161.11;161.11;
2022;05;12;5;163.02;163.02;
2022;05;12;6;172.42;172.42;
2022;05;12;7;209.78;209.78;
2022;05;12;8;212.97;212.97;
